loan_id,age,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default,"('Aadhar',)","('Driving',)","('PAN',)","('Passport',)","('VoterID',)"
1655,25,507600,794520,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1656,41,734556,889980,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1661,37,719964,961752,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1662,30,628536,776820,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1665,29,696156,806892,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1668,42,749808,911112,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1679,25,645636,854472,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1687,34,645636,770292,3,0,0,1,1.0,0.0,0.0,0.0,0.0
1688,44,831876,1007676,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1690,46,538188,698148,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1702,39,699108,873348,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1704,49,624936,721704,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1705,35,788184,1070448,5,4,0,1,1.0,0.0,0.0,0.0,0.0
1713,35,644832,857292,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1714,42,603636,824196,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1716,35,730956,952104,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1726,39,677508,817200,4,2,0,1,1.0,0.0,0.0,0.0,0.0
1728,31,606936,706308,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1739,29,611436,845844,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1743,29,752556,919944,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1747,42,731364,932700,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1749,25,671508,815460,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1751,30,663120,809964,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1756,30,580188,859500,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1758,38,831108,946860,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1761,34,756744,937836,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1762,44,539388,747840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1763,25,686640,832212,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1769,37,663108,914400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1781,34,687636,811056,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1782,50,552000,961548,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1796,47,532188,845376,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1797,29,609636,854016,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1802,39,805920,955440,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1803,33,651636,891396,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1809,26,600036,840552,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1810,41,534000,753000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1823,46,826584,1028736,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1828,36,496728,832200,6,4,0,1,1.0,0.0,0.0,0.0,0.0
1840,35,612936,731868,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1843,32,539988,676680,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1845,29,852924,1056852,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1846,29,669108,772572,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1852,47,643068,859056,7,2,0,1,1.0,0.0,0.0,0.0,0.0
1864,26,580188,727584,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1866,42,775308,996324,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1878,49,612936,756252,6,5,0,1,1.0,0.0,0.0,0.0,0.0
1880,38,639636,834480,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1882,44,637236,922800,3,2,0,1,1.0,0.0,0.0,0.0,0.0
1885,33,711036,1052076,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1893,49,627636,799200,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1894,24,719364,920880,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1903,38,722556,901176,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1907,48,663108,845976,3,0,0,1,1.0,0.0,0.0,0.0,0.0
1929,43,644748,897540,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1932,44,606936,781044,3,3,0,1,1.0,0.0,0.0,0.0,0.0
1933,48,609636,739068,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1937,27,806028,961200,5,3,0,1,1.0,0.0,0.0,0.0,0.0
1938,44,682308,891996,2,0,0,1,1.0,0.0,0.0,0.0,0.0
1942,36,550668,780792,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1943,45,655908,923004,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1946,39,655356,769980,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1951,43,467268,702000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1952,46,668508,817440,6,4,0,1,1.0,0.0,0.0,0.0,0.0
1958,34,596436,882240,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1959,45,565788,801096,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1960,46,758556,936420,6,0,0,1,1.0,0.0,0.0,0.0,0.0
1969,27,539028,798792,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1970,47,577740,753516,3,2,0,1,1.0,0.0,0.0,0.0,0.0
1978,37,410868,789156,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1982,39,496728,734136,2,2,0,1,1.0,0.0,0.0,0.0,0.0
1983,26,672924,941316,0,0,0,1,1.0,0.0,0.0,0.0,0.0
1990,26,599736,772584,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2000,30,437268,792984,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2002,42,688956,833304,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2005,36,692508,883932,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2007,31,739764,1079820,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2012,46,656556,852000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2017,50,652956,777084,6,4,0,1,1.0,0.0,0.0,0.0,0.0
2018,45,621636,826920,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2021,45,621636,755400,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2022,37,672168,779868,5,2,0,1,1.0,0.0,0.0,0.0,0.0
2023,27,553740,730200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2028,46,582588,720660,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2040,36,699564,905400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2042,28,687756,840000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2045,45,738156,857220,4,0,0,1,1.0,0.0,0.0,0.0,0.0
2046,24,517128,829788,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2058,49,523296,797736,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2059,28,722556,890544,5,4,0,1,1.0,0.0,0.0,0.0,0.0
2060,23,532188,905928,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2065,24,580188,727068,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2069,24,722556,867804,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2071,29,520728,722196,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2076,34,642588,874800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2077,26,568740,747720,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2083,34,744468,890820,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2088,29,606036,834804,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2095,25,486108,811332,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2103,25,559968,678000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2106,46,791484,923952,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2115,32,739356,944400,4,0,0,1,1.0,0.0,0.0,0.0,0.0
2121,39,580008,801108,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2124,43,660000,877188,6,2,0,1,1.0,0.0,0.0,0.0,0.0
2136,49,697764,860268,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2138,26,728556,863520,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2139,48,734556,871212,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2144,48,512712,849432,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2154,36,795984,906000,4,4,0,1,1.0,0.0,0.0,0.0,0.0
2157,25,867804,1048800,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2158,40,766956,872328,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2160,35,660000,923220,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2161,40,672156,810000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2163,37,663588,847956,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2166,44,444468,613200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2172,38,618936,714720,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2181,28,617976,855492,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2183,44,675108,928332,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2202,47,847476,1089744,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2212,41,584988,901536,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2213,32,501960,664776,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2215,33,810984,963348,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2218,31,644436,735960,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2221,35,751116,854400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2228,34,676956,844200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2230,49,648156,811464,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2233,40,574188,926040,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2237,45,585216,706800,6,4,0,1,1.0,0.0,0.0,0.0,0.0
2239,32,714156,820464,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2240,35,702708,888000,5,5,0,1,1.0,0.0,0.0,0.0,0.0
2241,40,657600,816000,3,3,0,1,1.0,0.0,0.0,0.0,0.0
2245,50,728556,931080,4,2,0,1,1.0,0.0,0.0,0.0,0.0
2256,37,645516,787488,4,2,0,1,1.0,0.0,0.0,0.0,0.0
2265,24,657108,769980,3,0,0,1,1.0,0.0,0.0,0.0,0.0
2268,37,678684,838308,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2273,50,658908,857076,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2274,37,580188,814008,4,4,0,1,1.0,0.0,0.0,0.0,0.0
2279,39,773028,941208,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2280,27,613632,745968,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2282,45,627636,869940,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2284,42,484728,748260,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2285,38,582696,777252,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2287,32,720444,858876,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2304,33,663108,920232,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2305,27,675108,821964,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2306,46,470868,823584,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2316,48,664308,844488,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2333,26,651156,792396,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2337,37,746964,960000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2338,39,736164,899460,5,2,0,1,1.0,0.0,0.0,0.0,0.0
2340,30,732156,850548,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2348,37,755364,871500,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2350,31,675108,784152,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2353,26,687108,834408,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2365,37,481128,663480,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2367,26,673908,953208,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2380,33,709908,860076,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2381,37,795228,909240,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2382,28,761364,936000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2397,35,514728,742332,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2398,29,609636,1006908,3,0,0,1,1.0,0.0,0.0,0.0,0.0
2408,46,794028,945228,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2410,29,785664,1008000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2412,40,672156,768000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2416,38,687108,789456,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2419,29,570000,779544,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2423,38,734556,914208,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2426,26,538188,671940,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2429,31,493128,695184,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2430,47,586224,778920,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2434,30,696156,792000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2436,42,710556,1064880,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2441,32,377808,779244,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2442,32,663108,841440,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2443,39,648936,779496,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2449,43,520728,808740,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2450,28,675108,831324,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2451,25,664308,755376,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2459,33,618936,883056,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2460,47,794028,1064796,3,3,0,1,1.0,0.0,0.0,0.0,0.0
2461,30,731364,941964,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2463,26,755364,918984,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2466,47,675108,813948,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2470,49,484728,642252,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2471,27,619836,877932,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2477,46,743364,946440,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2483,40,663108,983400,6,3,0,1,1.0,0.0,0.0,0.0,0.0
2484,41,697908,840108,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2490,43,508128,955056,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2491,45,551136,836028,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2502,30,740604,864096,7,5,0,1,1.0,0.0,0.0,0.0,0.0
2505,27,657096,888000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2509,48,650556,806760,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2510,46,871476,1010400,3,3,0,1,1.0,0.0,0.0,0.0,0.0
2521,45,820428,1048080,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2525,38,660000,805476,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2533,40,609636,760764,3,3,0,1,1.0,0.0,0.0,0.0,0.0
2534,35,677508,1039284,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2537,42,678000,774000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2540,49,639636,852000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2541,46,596436,734520,3,0,0,1,1.0,0.0,0.0,0.0,0.0
2543,43,663108,914256,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2545,50,630948,830808,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2553,44,724956,858924,3,0,0,1,1.0,0.0,0.0,0.0,0.0
2554,41,728556,869880,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2564,31,580188,787944,3,3,0,1,1.0,0.0,0.0,0.0,0.0
2568,25,600936,878304,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2572,46,651636,795396,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2574,34,695508,907800,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2576,33,705108,852600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2577,48,679848,812556,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2582,26,790584,967764,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2584,34,815628,931164,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2585,43,814464,1053300,6,2,0,1,1.0,0.0,0.0,0.0,0.0
2586,22,609636,825576,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2589,38,603636,846588,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2592,40,520728,787380,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2596,27,462000,795144,4,2,0,1,1.0,0.0,0.0,0.0,0.0
2611,26,725364,885864,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2614,26,559740,908340,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2615,28,562860,885108,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2616,29,790584,1015200,4,2,0,1,1.0,0.0,0.0,0.0,0.0
2627,26,630936,769248,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2638,48,502728,814800,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2639,38,556740,789000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2640,37,630936,844584,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2642,36,707568,842892,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2645,28,699108,855600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2646,37,821784,970632,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2650,42,408000,612504,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2651,27,646536,774684,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2662,27,665868,881592,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2664,38,672156,834792,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2665,30,705756,798000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2670,34,784584,906000,6,4,0,1,1.0,0.0,0.0,0.0,0.0
2671,29,556188,837480,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2679,47,699108,911448,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2691,43,468708,742908,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2693,47,742404,888420,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2696,30,555600,786600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2701,47,755364,906000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2705,38,667908,813828,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2706,28,574188,695076,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2707,31,806028,1037304,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2710,27,603156,873276,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2712,27,791628,920028,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2724,35,675756,824400,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2735,36,748620,898896,4,2,0,1,1.0,0.0,0.0,0.0,0.0
2736,36,699084,832056,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2737,36,648156,754716,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2741,26,840204,1037460,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2743,34,568188,881592,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2746,27,693108,864612,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2754,44,670644,778620,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2755,45,568188,765708,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2762,23,654168,950136,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2766,45,808584,943656,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2769,36,725796,909036,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2779,47,758556,922800,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2781,28,586188,858756,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2786,43,913560,1099392,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2789,25,742164,840084,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2791,27,681108,828240,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2792,25,679584,864012,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2794,28,600684,855612,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2795,46,711108,873624,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2797,25,757920,906480,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2813,35,719364,861600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2814,37,696156,1005564,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2818,27,653508,902976,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2821,32,559788,737052,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2823,46,738360,1005696,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2825,32,725364,925044,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2826,30,665868,889332,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2830,27,707508,896808,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2834,44,592188,717516,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2835,35,678108,896136,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2839,39,757764,858492,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2843,42,612036,744000,4,0,0,1,1.0,0.0,0.0,0.0,0.0
2847,32,642636,748344,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2849,44,603636,794412,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2852,49,820584,1012800,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2854,32,675108,774276,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2862,30,636936,940500,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2864,45,627636,830652,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2865,30,580740,755280,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2878,47,630936,870492,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2880,50,484728,699732,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2881,27,636936,774720,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2886,23,613236,825168,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2891,42,580188,749724,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2892,32,769944,921600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2893,34,648156,752268,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2894,46,615636,806412,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2901,44,589188,762960,2,2,0,1,1.0,0.0,0.0,0.0,0.0
2903,41,825384,993288,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2904,41,655116,809724,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2909,39,661908,816876,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2916,28,673068,832236,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2920,38,663108,762600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2921,46,654156,889740,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2926,28,837600,1003200,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2929,25,808764,1076832,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2930,39,648156,918600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2932,31,594036,909036,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2934,48,705108,960000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2935,47,724824,867600,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2945,44,658236,816432,3,0,0,1,1.0,0.0,0.0,0.0,0.0
2953,47,577740,774000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2954,36,708156,887568,2,0,0,1,1.0,0.0,0.0,0.0,0.0
2962,46,831132,1012800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2963,44,571740,734844,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2964,29,615636,853320,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2966,45,721272,864000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2968,40,672708,806160,5,5,0,1,1.0,0.0,0.0,0.0,0.0
2970,35,600036,774312,4,2,0,1,1.0,0.0,0.0,0.0,0.0
2972,37,702252,963852,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2973,36,624936,752940,3,2,0,1,1.0,0.0,0.0,0.0,0.0
2974,44,740556,889752,7,4,0,1,1.0,0.0,0.0,0.0,0.0
2976,47,710484,882540,4,3,0,1,1.0,0.0,0.0,0.0,0.0
2985,38,770028,998664,0,0,0,1,1.0,0.0,0.0,0.0,0.0
2996,29,449268,810840,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3000,34,731364,834504,4,3,0,1,1.0,0.0,0.0,0.0,0.0
3002,35,761364,936000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3005,45,673524,838620,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3010,35,609636,709572,6,4,0,1,1.0,0.0,0.0,0.0,0.0
3011,47,697908,885696,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3012,29,767364,922212,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3013,28,727764,942000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3020,25,734556,864168,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3024,38,457008,889044,4,4,0,1,1.0,0.0,0.0,0.0,0.0
3026,29,714000,824016,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3029,46,684708,870852,3,0,0,1,1.0,0.0,0.0,0.0,0.0
3034,45,743364,866328,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3039,34,758556,960000,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3043,32,504168,717168,7,3,0,1,1.0,0.0,0.0,0.0,0.0
3047,36,669756,762744,4,4,0,1,1.0,0.0,0.0,0.0,0.0
3050,27,611352,993144,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3056,39,552588,784848,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3057,36,759684,883392,7,4,0,1,1.0,0.0,0.0,0.0,0.0
3060,49,618936,810000,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3061,37,696156,851076,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3072,47,788028,1074132,5,3,0,1,1.0,0.0,0.0,0.0,0.0
3077,27,559560,900024,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3081,28,814584,1056000,3,2,0,1,1.0,0.0,0.0,0.0,0.0
3090,24,613236,990816,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3093,26,600936,838800,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3100,35,679908,870012,3,3,0,1,1.0,0.0,0.0,0.0,0.0
3103,47,735168,876012,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3108,42,607716,772572,2,2,0,1,1.0,0.0,0.0,0.0,0.0
3109,47,520728,735300,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3110,40,449700,783360,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3111,34,471300,658812,0,0,0,1,1.0,0.0,0.0,0.0,0.0
3112,37,597636,815280,2,0,0,1,1.0,0.0,0.0,0.0,0.0
3113,43,731364,908508,0,0,0,1,1.0,0.0,0.0,0.0,0.0
